1459637114.084000, /muse/elements/beta_session_score, 0.69736844, 0.06315789, 0.05882353, 0.85294116
1459637114.084000, /muse/elements/delta_session_score, 0.7631579, 0.7410714, 0.0, 1.0
1459637114.084000, /muse/elements/gamma_session_score, 1.0, 0.16239317, 0.31868133, 0.9206349
1459637114.084000, /muse/elements/theta_session_score, 0.47142857, 0.7111111, 0.14018692, 1.0
1459637114.084000, /muse/eeg, 853.7448, 822.4902, 838.94, 838.94
1459637114.084000, /muse/eeg, 850.45483, 817.55524, 842.2299, 835.65
1459637114.084000, /muse/eeg, 848.8099, 817.55524, 843.87494, 840.58496
1459637114.084000, /muse/eeg, 845.5199, 815.9103, 840.58496, 840.58496
1459637114.084000, /muse/eeg, 840.58496, 812.6203, 842.2299, 834.005
1459637114.084000, /muse/acc, 140.62521, 976.564, 210.93784
1459637114.113000, /muse/acc, 144.53148, 976.564, 207.03157
1459637114.114000, /muse/acc, 148.43773, 968.7515, 207.03157
1459637114.114000, /muse/drlref, 1635483.9, 1645161.2
1459637114.146000, /muse/eeg, 838.94, 814.26526, 842.2299, 837.295
1459637114.146000, /muse/eeg/quantization, 1, 1, 1, 1
1459637114.146000, /muse/eeg, 832.36005, 812.6203, 842.2299, 830.7151
1459637114.146000, /muse/eeg, 834.005, 812.6203, 843.87494, 838.94
1459637114.146000, /muse/eeg, 830.7151, 807.68536, 838.94, 838.94
1459637114.146000, /muse/eeg, 832.36005, 807.68536, 835.65, 837.295
1459637114.146000, /muse/eeg, 830.7151, 807.68536, 835.65, 830.7151
1459637114.146000, /muse/eeg, 829.07007, 807.68536, 838.94, 825.78015
1459637114.146000, /muse/eeg, 830.7151, 804.3954, 842.2299, 820.8452
1459637114.146000, /muse/eeg, 829.07007, 804.3954, 845.5199, 820.8452
1459637114.146000, /muse/eeg, 832.36005, 807.68536, 845.5199, 827.4251
1459637114.146000, /muse/eeg, 834.005, 804.3954, 843.87494, 830.7151
1459637114.146000, /muse/eeg, 837.295, 807.68536, 840.58496, 832.36005
1459637114.146000, /muse/eeg, 837.295, 810.9753, 842.2299, 830.7151
1459637114.146000, /muse/eeg, 838.94, 810.9753, 842.2299, 837.295
1459637114.146000, /muse/eeg, 838.94, 810.9753, 843.87494, 837.295
1459637114.146000, /muse/eeg, 843.87494, 809.3303, 845.5199, 838.94
1459637114.147000, /muse/acc, 152.344, 964.8453, 207.03157
1459637114.147000, /muse/acc, 156.25024, 960.939, 207.03157
1459637114.181000, /muse/acc, 160.1565, 964.8453, 207.03157
1459637114.214000, /muse/acc, 164.06276, 968.7515, 210.93784
1459637114.214000, /muse/eeg, 842.2299, 807.68536, 845.5199, 829.07007
1459637114.215000, /muse/elements/alpha_relative, 0.3762879, 0.15494512, 0.17124635, 0.07025752
1459637114.215000, /muse/elements/beta_relative, 0.11912656, 0.028369091, 0.31095174, 0.046135757
1459637114.215000, /muse/elements/delta_relative, 0.268208, 0.5056773, 0.12757389, 0.7334924
1459637114.215000, /muse/elements/gamma_relative, 0.056989826, 0.01839031, 0.26913637, 0.024086954
1459637114.215000, /muse/elements/theta_relative, 0.1793877, 0.29261816, 0.12109166, 0.12602738
1459637114.215000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1459637114.215000, /muse/elements/is_good, 1, 1, 1, 1
1459637114.215000, /muse/elements/blink, 0
1459637114.215000, /muse/elements/jaw_clench, 0
1459637114.215000, /muse/elements/touching_forehead, 1
1459637114.215000, /muse/elements/experimental/concentration, 0.56495243
1459637114.215000, /muse/elements/experimental/mellow, 0.43171152
1459637114.215000, /muse/elements/raw_fft0, 6.577591, 9.7509165, 10.090533, 7.3984303, 9.619541, 7.7060175, 5.247522, -2.1085796, 0.4811366, -2.31942, 5.487366, 4.3178573, 0.6060144, -1.0717704, -1.3246382, -2.2029586, -4.510875, -9.586876, -7.0466805, -6.2200403, -7.1737847, -6.140731, -6.606185, -7.094513, -7.0682807, -6.423921, -6.8723197, -5.1297827, -11.965924, -7.687164, -7.132063, -8.205767, -9.025859, -2.9007452, -4.448654, -7.233065, -6.806769, -10.418559, -14.642259, -16.913008, -11.755731, -7.13233, -9.729737, -12.984412, -14.140113, -7.065404, -6.8741465, -9.109924, -12.930953, -13.424485, -9.276458, -7.8729672, -12.456779, -15.857585, -11.21818, -8.894335, -17.182722, -12.932978, -11.360975, -14.111696, -16.428652, -13.458324, -15.838682, -15.160489, -14.5360565, -20.60985, -20.300898, -18.80013, -18.605852, -9.199916, -11.390586, -26.615019, -25.486391, -19.538073, -17.352615, -16.493107, -16.569078, -17.08704, -14.69417, -8.215423, -12.042716, -16.156801, -10.089255, -12.061689, -16.523567, -16.944548, -17.365673, -14.176616, -10.565355, -14.556103, -17.586748, -12.102918, -14.736108, -14.458958, -14.851879, -11.12711, -12.872216, -11.726607, -15.721962, -19.873224, -22.511852, -22.627146, -15.688706, -14.534121, -13.947569, -16.732704, -18.669706, -20.097546, -23.162586, -18.437008, -19.98709, -18.887312, -16.59671, -18.297102, -20.328758, -24.89871, -18.014488, -13.714159, -15.139017, -15.552748, -19.762733, -23.287035, -23.449331, -28.202019, -25.729792, -22.214281, -20.613558, -24.809784, -27.616312
1459637114.216000, /muse/elements/raw_fft1, 0.062201574, 4.398822, 3.6739542, 1.8201548, 2.3344724, -0.2945875, -3.113922, -1.0691742, -5.108906, -6.751299, -8.596164, -6.764282, -8.912085, -11.834233, -11.066676, -15.131059, -16.290499, -15.418434, -13.28392, -19.172913, -14.260783, -13.319103, -15.249621, -15.880793, -14.594121, -16.759743, -11.93448, -10.262871, -11.974733, -14.1351595, -13.033807, -13.0276985, -16.469206, -12.132434, -13.889765, -16.70463, -9.379397, -13.077414, -20.011862, -15.777966, -17.080227, -14.967479, -14.392112, -15.731432, -16.042437, -16.243172, -14.971097, -12.350879, -16.214716, -17.36964, -21.334576, -21.894403, -20.084677, -19.044378, -17.56426, -15.96376, -15.597638, -20.166525, -21.905846, -20.173014, -20.877092, -22.55617, -21.973103, -21.770624, -23.26414, -23.531471, -25.425201, -24.008171, -24.641962, -27.94151, -30.06431, -30.780497, -31.851652, -24.144691, -20.805555, -18.989998, -15.940583, -15.865768, -16.235958, -18.308409, -16.598118, -14.406435, -11.832828, -19.055565, -18.17982, -15.289026, -17.113144, -14.188319, -14.580163, -20.232033, -15.277661, -12.407305, -16.992767, -15.050975, -20.52736, -21.604649, -18.005507, -16.164751, -19.695564, -19.02624, -21.551353, -20.46856, -22.772951, -21.708557, -15.14024, -18.243713, -21.555796, -19.58128, -22.387972, -21.807785, -24.58975, -23.043394, -17.945349, -20.447721, -21.782398, -17.599564, -16.897455, -21.869125, -25.577457, -24.752048, -26.016989, -24.569042, -26.723032, -24.476467, -25.34092, -25.69915, -23.531757, -27.107555, -34.1069
